"baby_id","ID_testdate","gender","study_name","age_days","age_months_binned","age_continuous","vocab_type","vocab_score","vocab_cross_lang","vocab_type_dom","lang_group","lang_exp_eng","lang_exp_fre","lang_exp_other","lang_dom","cdi_filled_by","n_administrations","both_cdi_filled","required_cdi_filled","eng_cdi_filled","fre_cdi_filled","dom_cdi_filled","cdi_available","number_of_te","eng_unique_words","fre_unique_words","date_of_test","visit_num","multiple_visits","total_keeper_visits","years_education","firstborn","balance","balance_group","participant_id","exclude.age","exclude.language"
"4972","4972_2013-05-19","M","ReMix20",643,21,21.14,"concept_vocab",77,"combined","concept_vocab","bilingual",41.6,58.4,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",11,10,56,2013-05-19,1,FALSE,1,16,"n",41.6,"50_50",134,0,0
"4972","4972_2013-05-19","M","ReMix20",643,21,21.14,"total_words_eng",21,"single","TotalNW_NonDom","bilingual",41.6,58.4,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",11,10,56,2013-05-19,1,FALSE,1,16,"n",41.6,"50_50",134,0,0
"4972","4972_2013-05-19","M","ReMix20",643,21,21.14,"total_words_fre",67,"single","TotalNW_Dom","bilingual",41.6,58.4,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",11,10,56,2013-05-19,1,FALSE,1,16,"n",41.6,"50_50",134,0,0
"3980","3980_2013-06-15","F","ReMix20",645,21,21.21,"word_vocab",372,"combined","word_vocab","bilingual",50,50,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",87,31,167,2013-06-15,1,FALSE,1,16,"n",50,"50_50",152,0,0
"3980","3980_2013-06-15","F","ReMix20",645,21,21.21,"concept_vocab",285,"combined","concept_vocab","bilingual",50,50,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",87,31,167,2013-06-15,1,FALSE,1,16,"n",50,"50_50",152,0,0
"3980","3980_2013-06-15","F","ReMix20",645,21,21.21,"total_words_eng",118,"single","TotalNW_NonDom","bilingual",50,50,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",87,31,167,2013-06-15,1,FALSE,1,16,"n",50,"50_50",152,0,0
"3980","3980_2013-06-15","F","ReMix20",645,21,21.21,"total_words_fre",254,"single","TotalNW_Dom","bilingual",50,50,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",87,31,167,2013-06-15,1,FALSE,1,16,"n",50,"50_50",152,0,0
"3131","3131_2013-06-26","F","ReMix20",624,20,20.52,"word_vocab",42,"combined","word_vocab","bilingual",67,29,4,"English","Father",NA,"Y","Y","Y","Y","Y","bothFilled",6,12,18,2013-06-26,1,TRUE,2,16,"n",31,"60_40",381,0,0
"3131","3131_2013-06-26","F","ReMix20",624,20,20.52,"concept_vocab",36,"combined","concept_vocab","bilingual",67,29,4,"English","Father",NA,"Y","Y","Y","Y","Y","bothFilled",6,12,18,2013-06-26,1,TRUE,2,16,"n",31,"60_40",381,0,0
"3131","3131_2013-06-26","F","ReMix20",624,20,20.52,"total_words_eng",18,"single","TotalNW_Dom","bilingual",67,29,4,"English","Father",1,"Y","Y","Y","Y","Y","bothFilled",6,12,18,2013-06-26,1,TRUE,2,16,"n",31,"60_40",381,0,0
"3131","3131_2013-06-26","F","ReMix20",624,20,20.52,"total_words_fre",24,"single","TotalNW_NonDom","bilingual",67,29,4,"English","Father",1,"Y","Y","Y","Y","Y","bothFilled",6,12,18,2013-06-26,1,TRUE,2,16,"n",31,"60_40",381,0,0
"3156","3156_2013-06-29","M","ReMix20",618,20,20.32,"word_vocab",97,"combined","word_vocab","bilingual",52,48,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",19,12,47,2013-06-29,1,TRUE,2,13,"n",48,"50_50",40,0,0
"3156","3156_2013-06-29","M","ReMix20",618,20,20.32,"concept_vocab",78,"combined","concept_vocab","bilingual",52,48,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",19,12,47,2013-06-29,1,TRUE,2,13,"n",48,"50_50",40,0,0
"3156","3156_2013-06-29","M","ReMix20",618,20,20.32,"total_words_eng",31,"single","TotalNW_Dom","bilingual",52,48,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",19,12,47,2013-06-29,1,TRUE,2,13,"n",48,"50_50",40,0,0
"3156","3156_2013-06-29","M","ReMix20",618,20,20.32,"total_words_fre",66,"single","TotalNW_NonDom","bilingual",52,48,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",19,12,47,2013-06-29,1,TRUE,2,13,"n",48,"50_50",40,0,0
"3187","3187_2013-07-04","F","ReMix20",626,20,20.58,"word_vocab",55,"combined","word_vocab","bilingual",70,30,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",7,29,12,2013-07-04,1,FALSE,1,18,"n",30,"70_30",557,0,0
"3187","3187_2013-07-04","F","ReMix20",626,20,20.58,"concept_vocab",48,"combined","concept_vocab","bilingual",70,30,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",7,29,12,2013-07-04,1,FALSE,1,18,"n",30,"70_30",557,0,0
"3187","3187_2013-07-04","F","ReMix20",626,20,20.58,"total_words_eng",36,"single","TotalNW_Dom","bilingual",70,30,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",7,29,12,2013-07-04,1,FALSE,1,18,"n",30,"70_30",557,0,0
"3187","3187_2013-07-04","F","ReMix20",626,20,20.58,"total_words_fre",19,"single","TotalNW_NonDom","bilingual",70,30,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",7,29,12,2013-07-04,1,FALSE,1,18,"n",30,"70_30",557,0,0
"1257","1257_2013-07-11","F","ReMix20",632,20,20.78,"word_vocab",85,"combined","word_vocab","bilingual",61,39,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",16,33,20,2013-07-11,1,FALSE,1,18,"n",39,"60_40",280,0,0
"1257","1257_2013-07-11","F","ReMix20",632,20,20.78,"concept_vocab",69,"combined","concept_vocab","bilingual",61,39,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",16,33,20,2013-07-11,1,FALSE,1,18,"n",39,"60_40",280,0,0
"1257","1257_2013-07-11","F","ReMix20",632,20,20.78,"total_words_eng",49,"single","TotalNW_Dom","bilingual",61,39,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",16,33,20,2013-07-11,1,FALSE,1,18,"n",39,"60_40",280,0,0
"1257","1257_2013-07-11","F","ReMix20",632,20,20.78,"total_words_fre",36,"single","TotalNW_NonDom","bilingual",61,39,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",16,33,20,2013-07-11,1,FALSE,1,18,"n",39,"60_40",280,0,0
"4709","4709_2013-10-06","M","ReMix20",626,20,20.58,"word_vocab",169,"combined","word_vocab","bilingual",31,69,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",33,22,81,2013-10-06,1,FALSE,1,16,"n",31,"60_40",282,0,0
"4709","4709_2013-10-06","M","ReMix20",626,20,20.58,"concept_vocab",136,"combined","concept_vocab","bilingual",31,69,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",33,22,81,2013-10-06,1,FALSE,1,16,"n",31,"60_40",282,0,0
"4709","4709_2013-10-06","M","ReMix20",626,20,20.58,"total_words_eng",55,"single","TotalNW_NonDom","bilingual",31,69,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",33,22,81,2013-10-06,1,FALSE,1,16,"n",31,"60_40",282,0,0
"4709","4709_2013-10-06","M","ReMix20",626,20,20.58,"total_words_fre",114,"single","TotalNW_Dom","bilingual",31,69,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",33,22,81,2013-10-06,1,FALSE,1,16,"n",31,"60_40",282,0,0
"4862","4862_2013-10-20","F","BiAEM26",806,26,26.5,"word_vocab",825,"combined","word_vocab","bilingual",25,75,0,"French",NA,NA,"Y","Y","Y","Y","Y","bothFilled",270,23,262,2013-10-20,2,TRUE,2,15,"n",25,"70_30",105,0,0
"4862","4862_2013-10-20","F","BiAEM26",806,26,26.5,"concept_vocab",555,"combined","concept_vocab","bilingual",25,75,0,"French",NA,NA,"Y","Y","Y","Y","Y","bothFilled",270,23,262,2013-10-20,2,TRUE,2,15,"n",25,"70_30",105,0,0
"4862","4862_2013-10-20","F","BiAEM26",806,26,26.5,"total_words_eng",293,"single","TotalNW_NonDom","bilingual",25,75,0,"French",NA,1,"Y","Y","Y","Y","Y","bothFilled",270,23,262,2013-10-20,2,TRUE,2,15,"n",25,"70_30",105,0,0
"4862","4862_2013-10-20","F","BiAEM26",806,26,26.5,"total_words_fre",532,"single","TotalNW_Dom","bilingual",25,75,0,"French",NA,1,"Y","Y","Y","Y","Y","bothFilled",270,23,262,2013-10-20,2,TRUE,2,15,"n",25,"70_30",105,0,0
"3144","3144_2013-10-27","M","Prime24",735,24,24.16,"word_vocab",247,"combined","word_vocab","bilingual",54,46,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",78,58,33,2013-10-27,1,FALSE,1,18,"n",46,"50_50",33,0,0
"3144","3144_2013-10-27","M","Prime24",735,24,24.16,"concept_vocab",169,"combined","concept_vocab","bilingual",54,46,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",78,58,33,2013-10-27,1,FALSE,1,18,"n",46,"50_50",33,0,0
"3144","3144_2013-10-27","M","Prime24",735,24,24.16,"total_words_eng",136,"single","TotalNW_Dom","bilingual",54,46,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",78,58,33,2013-10-27,1,FALSE,1,18,"n",46,"50_50",33,0,0
"3144","3144_2013-10-27","M","Prime24",735,24,24.16,"total_words_fre",111,"single","TotalNW_NonDom","bilingual",54,46,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",78,58,33,2013-10-27,1,FALSE,1,18,"n",46,"50_50",33,0,0
"5049","5049_2013-11-06","M","ReMix20",613,20,20.15,"word_vocab",18,"combined","word_vocab","bilingual",53,47,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",3,3,9,2013-11-06,1,TRUE,2,11,"y",47,"50_50",129,0,0
"5049","5049_2013-11-06","M","ReMix20",613,20,20.15,"concept_vocab",15,"combined","concept_vocab","bilingual",53,47,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",3,3,9,2013-11-06,1,TRUE,2,11,"y",47,"50_50",129,0,0
"5049","5049_2013-11-06","M","ReMix20",613,20,20.15,"total_words_eng",6,"single","TotalNW_Dom","bilingual",53,47,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",3,3,9,2013-11-06,1,TRUE,2,11,"y",47,"50_50",129,0,0
"5049","5049_2013-11-06","M","ReMix20",613,20,20.15,"total_words_fre",12,"single","TotalNW_NonDom","bilingual",53,47,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",3,3,9,2013-11-06,1,TRUE,2,11,"y",47,"50_50",129,0,0
"4009","4009_2013-11-18","M","Mix20",611,20,20.09,"word_vocab",28,"combined","word_vocab","bilingual",75,25,0,"English",NA,NA,"Y","Y","Y","Y","Y","bothFilled",4,13,7,2013-11-18,1,FALSE,1,16,"n",25,"70_30",319,0,0
"4009","4009_2013-11-18","M","Mix20",611,20,20.09,"concept_vocab",24,"combined","concept_vocab","bilingual",75,25,0,"English",NA,NA,"Y","Y","Y","Y","Y","bothFilled",4,13,7,2013-11-18,1,FALSE,1,16,"n",25,"70_30",319,0,0
"4009","4009_2013-11-18","M","Mix20",611,20,20.09,"total_words_eng",17,"single","TotalNW_Dom","bilingual",75,25,0,"English",NA,1,"Y","Y","Y","Y","Y","bothFilled",4,13,7,2013-11-18,1,FALSE,1,16,"n",25,"70_30",319,0,0
"4009","4009_2013-11-18","M","Mix20",611,20,20.09,"total_words_fre",11,"single","TotalNW_NonDom","bilingual",75,25,0,"English",NA,1,"Y","Y","Y","Y","Y","bothFilled",4,13,7,2013-11-18,1,FALSE,1,16,"n",25,"70_30",319,0,0
"4151","4151_2014-01-13","F","Mix20",651,21,21.4,"word_vocab",203,"combined","word_vocab","bilingual",40,60,0,"French",NA,NA,"Y","Y","Y","Y","Y","bothFilled",26,33,118,2014-01-13,1,FALSE,1,18,"n",40,"60_40",289,0,0
"4151","4151_2014-01-13","F","Mix20",651,21,21.4,"concept_vocab",177,"combined","concept_vocab","bilingual",40,60,0,"French",NA,NA,"Y","Y","Y","Y","Y","bothFilled",26,33,118,2014-01-13,1,FALSE,1,18,"n",40,"60_40",289,0,0
"4151","4151_2014-01-13","F","Mix20",651,21,21.4,"total_words_eng",59,"single","TotalNW_NonDom","bilingual",40,60,0,"French",NA,1,"Y","Y","Y","Y","Y","bothFilled",26,33,118,2014-01-13,1,FALSE,1,18,"n",40,"60_40",289,0,0
"4151","4151_2014-01-13","F","Mix20",651,21,21.4,"total_words_fre",144,"single","TotalNW_Dom","bilingual",40,60,0,"French",NA,1,"Y","Y","Y","Y","Y","bothFilled",26,33,118,2014-01-13,1,FALSE,1,18,"n",40,"60_40",289,0,0
"1314","1314_2014-01-21","M","Prime24",742,24,24.39,"word_vocab",118,"combined","word_vocab","bilingual",30,70,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",18,31,51,2014-01-21,1,FALSE,1,16,"y",30,"70_30",339,0,0
"1314","1314_2014-01-21","M","Prime24",742,24,24.39,"concept_vocab",100,"combined","concept_vocab","bilingual",30,70,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",18,31,51,2014-01-21,1,FALSE,1,16,"y",30,"70_30",339,0,0
"1314","1314_2014-01-21","M","Prime24",742,24,24.39,"total_words_eng",49,"single","TotalNW_NonDom","bilingual",30,70,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",18,31,51,2014-01-21,1,FALSE,1,16,"y",30,"70_30",339,0,0
"1314","1314_2014-01-21","M","Prime24",742,24,24.39,"total_words_fre",69,"single","TotalNW_Dom","bilingual",30,70,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",18,31,51,2014-01-21,1,FALSE,1,16,"y",30,"70_30",339,0,0
"5924","5924_2014-01-26","M","ReMix20",605,19,19.89,"word_vocab",323,"combined","word_vocab","bilingual",62,38,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",71,163,18,2014-01-26,1,TRUE,2,16,"y",38,"60_40",540,0,0
"5924","5924_2014-01-26","M","ReMix20",605,19,19.89,"concept_vocab",252,"combined","concept_vocab","bilingual",62,38,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",71,163,18,2014-01-26,1,TRUE,2,16,"y",38,"60_40",540,0,0
"5924","5924_2014-01-26","M","ReMix20",605,19,19.89,"total_words_eng",234,"single","TotalNW_Dom","bilingual",62,38,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",71,163,18,2014-01-26,1,TRUE,2,16,"y",38,"60_40",540,0,0
"5924","5924_2014-01-26","M","ReMix20",605,19,19.89,"total_words_fre",89,"single","TotalNW_NonDom","bilingual",62,38,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",71,163,18,2014-01-26,1,TRUE,2,16,"y",38,"60_40",540,0,0
"4707","4707_2014-02-01","M","Lifespan",754,24,24.79,"word_vocab",54,"combined","word_vocab","bilingual",48,50,2,"French",NA,NA,"Y","Y","Y","Y","Y","bothFilled",10,23,11,2014-02-01,1,FALSE,1,15,NA,49,"50_50",506,0,0
"4675","4675_2014-02-01","F","Prime24",735,24,24.16,"word_vocab",334,"combined","word_vocab","bilingual",73.48,26.52,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",10,307,7,2014-02-01,1,FALSE,1,11,"y",26.52,"70_30",363,0,0
"4707","4707_2014-02-01","M","Lifespan",754,24,24.79,"concept_vocab",44,"combined","concept_vocab","bilingual",48,50,2,"French",NA,NA,"Y","Y","Y","Y","Y","bothFilled",10,23,11,2014-02-01,1,FALSE,1,15,NA,49,"50_50",506,0,0
"4675","4675_2014-02-01","F","Prime24",735,24,24.16,"concept_vocab",324,"combined","concept_vocab","bilingual",73.48,26.52,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",10,307,7,2014-02-01,1,FALSE,1,11,"y",26.52,"70_30",363,0,0
"4707","4707_2014-02-01","M","Lifespan",754,24,24.79,"total_words_eng",33,"single","TotalNW_NonDom","bilingual",48,50,2,"French",NA,1,"Y","Y","Y","Y","Y","bothFilled",10,23,11,2014-02-01,1,FALSE,1,15,NA,49,"50_50",506,0,0
"4675","4675_2014-02-01","F","Prime24",735,24,24.16,"total_words_eng",317,"single","TotalNW_Dom","bilingual",73.48,26.52,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",10,307,7,2014-02-01,1,FALSE,1,11,"y",26.52,"70_30",363,0,0
"4707","4707_2014-02-01","M","Lifespan",754,24,24.79,"total_words_fre",21,"single","TotalNW_Dom","bilingual",48,50,2,"French",NA,1,"Y","Y","Y","Y","Y","bothFilled",10,23,11,2014-02-01,1,FALSE,1,15,NA,49,"50_50",506,0,0
"4675","4675_2014-02-01","F","Prime24",735,24,24.16,"total_words_fre",17,"single","TotalNW_NonDom","bilingual",73.48,26.52,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",10,307,7,2014-02-01,1,FALSE,1,11,"y",26.52,"70_30",363,0,0
"4689","4689_2014-02-02","F","Prime24",750,24,24.66,"word_vocab",325,"combined","word_vocab","bilingual",26,74,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",84,27,130,2014-02-02,1,FALSE,1,18,"y",26,"70_30",267,0,0
"4689","4689_2014-02-02","F","Prime24",750,24,24.66,"concept_vocab",241,"combined","concept_vocab","bilingual",26,74,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",84,27,130,2014-02-02,1,FALSE,1,18,"y",26,"70_30",267,0,0
"4689","4689_2014-02-02","F","Prime24",750,24,24.66,"total_words_eng",111,"single","TotalNW_NonDom","bilingual",26,74,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",84,27,130,2014-02-02,1,FALSE,1,18,"y",26,"70_30",267,0,0
"4689","4689_2014-02-02","F","Prime24",750,24,24.66,"total_words_fre",214,"single","TotalNW_Dom","bilingual",26,74,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",84,27,130,2014-02-02,1,FALSE,1,18,"y",26,"70_30",267,0,0
"5399","5399_2014-03-15","F","Mix20",611,20,20.09,"word_vocab",227,"combined","word_vocab","bilingual",35.45,64.55,0,"French",NA,NA,"Y","Y","Y","Y","Y","bothFilled",42,16,127,2014-03-15,1,FALSE,1,12,"n",35.45,"60_40",508,0,0
"5049","5049_2014-03-15","M","Prime24",742,24,24.39,"word_vocab",43,"combined","word_vocab","bilingual",46.67,53.33,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",10,13,10,2014-03-15,2,TRUE,2,15,"y",46.67,"50_50",129,0,0
"5399","5399_2014-03-15","F","Mix20",611,20,20.09,"concept_vocab",185,"combined","concept_vocab","bilingual",35.45,64.55,0,"French",NA,NA,"Y","Y","Y","Y","Y","bothFilled",42,16,127,2014-03-15,1,FALSE,1,12,"n",35.45,"60_40",508,0,0
"5049","5049_2014-03-15","M","Prime24",742,24,24.39,"concept_vocab",33,"combined","concept_vocab","bilingual",46.67,53.33,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",10,13,10,2014-03-15,2,TRUE,2,15,"y",46.67,"50_50",129,0,0
"5399","5399_2014-03-15","F","Mix20",611,20,20.09,"total_words_eng",58,"single","TotalNW_NonDom","bilingual",35.45,64.55,0,"French",NA,1,"Y","Y","Y","Y","Y","bothFilled",42,16,127,2014-03-15,1,FALSE,1,12,"n",35.45,"60_40",508,0,0
"5049","5049_2014-03-15","M","Prime24",742,24,24.39,"total_words_eng",23,"single","TotalNW_NonDom","bilingual",46.67,53.33,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",10,13,10,2014-03-15,2,TRUE,2,15,"y",46.67,"50_50",129,0,0
"5399","5399_2014-03-15","F","Mix20",611,20,20.09,"total_words_fre",169,"single","TotalNW_Dom","bilingual",35.45,64.55,0,"French",NA,1,"Y","Y","Y","Y","Y","bothFilled",42,16,127,2014-03-15,1,FALSE,1,12,"n",35.45,"60_40",508,0,0
"5049","5049_2014-03-15","M","Prime24",742,24,24.39,"total_words_fre",20,"single","TotalNW_Dom","bilingual",46.67,53.33,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",10,13,10,2014-03-15,2,TRUE,2,15,"y",46.67,"50_50",129,0,0
"5401","5401_2014-03-19","M","ReMix20",615,20,20.22,"word_vocab",129,"combined","word_vocab","bilingual",43,57,0,"French","Other family member",NA,"Y","Y","Y","Y","Y","bothFilled",39,32,19,2014-03-19,1,TRUE,2,18,"y",43,"50_50",145,0,0
"5401","5401_2014-03-19","M","ReMix20",615,20,20.22,"concept_vocab",90,"combined","concept_vocab","bilingual",43,57,0,"French","Other family member",NA,"Y","Y","Y","Y","Y","bothFilled",39,32,19,2014-03-19,1,TRUE,2,18,"y",43,"50_50",145,0,0
"5401","5401_2014-03-19","M","ReMix20",615,20,20.22,"total_words_eng",71,"single","TotalNW_NonDom","bilingual",43,57,0,"French","Other family member",1,"Y","Y","Y","Y","Y","bothFilled",39,32,19,2014-03-19,1,TRUE,2,18,"y",43,"50_50",145,0,0
"5401","5401_2014-03-19","M","ReMix20",615,20,20.22,"total_words_fre",58,"single","TotalNW_Dom","bilingual",43,57,0,"French","Other family member",1,"Y","Y","Y","Y","Y","bothFilled",39,32,19,2014-03-19,1,TRUE,2,18,"y",43,"50_50",145,0,0
"5392","5392_2014-03-23","F","ReMix20",620,20,20.38,"word_vocab",306,"combined","word_vocab","bilingual",63,37,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",89,79,49,2014-03-23,1,TRUE,2,16,"n",37,"60_40",570,0,0
"5392","5392_2014-03-23","F","ReMix20",620,20,20.38,"concept_vocab",217,"combined","concept_vocab","bilingual",63,37,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",89,79,49,2014-03-23,1,TRUE,2,16,"n",37,"60_40",570,0,0
"5392","5392_2014-03-23","F","ReMix20",620,20,20.38,"total_words_eng",168,"single","TotalNW_Dom","bilingual",63,37,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",89,79,49,2014-03-23,1,TRUE,2,16,"n",37,"60_40",570,0,0
"5392","5392_2014-03-23","F","ReMix20",620,20,20.38,"total_words_fre",138,"single","TotalNW_NonDom","bilingual",63,37,0,"English","Mother",1,"Y","Y","Y","Y","Y","bothFilled",89,79,49,2014-03-23,1,TRUE,2,16,"n",37,"60_40",570,0,0
"1865","1865_2014-03-31","F","Lifespan",753,24,24.76,"word_vocab",122,"combined","word_vocab","bilingual",35,65,0,"French",NA,NA,"Y","Y","Y","Y","Y","bothFilled",18,5,81,2014-03-31,1,FALSE,1,18,"y",35,"60_40",392,0,0
"1865","1865_2014-03-31","F","Lifespan",753,24,24.76,"concept_vocab",104,"combined","concept_vocab","bilingual",35,65,0,"French",NA,NA,"Y","Y","Y","Y","Y","bothFilled",18,5,81,2014-03-31,1,FALSE,1,18,"y",35,"60_40",392,0,0
"1865","1865_2014-03-31","F","Lifespan",753,24,24.76,"total_words_eng",23,"single","TotalNW_NonDom","bilingual",35,65,0,"French",NA,1,"Y","Y","Y","Y","Y","bothFilled",18,5,81,2014-03-31,1,FALSE,1,18,"y",35,"60_40",392,0,0
"1865","1865_2014-03-31","F","Lifespan",753,24,24.76,"total_words_fre",99,"single","TotalNW_Dom","bilingual",35,65,0,"French",NA,1,"Y","Y","Y","Y","Y","bothFilled",18,5,81,2014-03-31,1,FALSE,1,18,"y",35,"60_40",392,0,0
"5717","5717_2014-05-28","M","Mix20",609,20,20.02,"word_vocab",138,"combined","word_vocab","bilingual",47.2,52.8,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",20,10,88,2014-05-28,1,FALSE,1,16,"y",47.2,"50_50",148,0,0
"5717","5717_2014-05-28","M","Mix20",609,20,20.02,"concept_vocab",118,"combined","concept_vocab","bilingual",47.2,52.8,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",20,10,88,2014-05-28,1,FALSE,1,16,"y",47.2,"50_50",148,0,0
"5717","5717_2014-05-28","M","Mix20",609,20,20.02,"total_words_eng",30,"single","TotalNW_NonDom","bilingual",47.2,52.8,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",20,10,88,2014-05-28,1,FALSE,1,16,"y",47.2,"50_50",148,0,0
"5717","5717_2014-05-28","M","Mix20",609,20,20.02,"total_words_fre",108,"single","TotalNW_Dom","bilingual",47.2,52.8,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",20,10,88,2014-05-28,1,FALSE,1,16,"y",47.2,"50_50",148,0,0
"7549","7549_2014-07-14","F","ReMix20",650,21,21.37,"word_vocab",262,"combined","word_vocab","bilingual",39,61,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",47,12,156,2014-07-14,1,FALSE,1,13,"y",39,"60_40",476,0,0
"7549","7549_2014-07-14","F","ReMix20",650,21,21.37,"concept_vocab",215,"combined","concept_vocab","bilingual",39,61,0,"French","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",47,12,156,2014-07-14,1,FALSE,1,13,"y",39,"60_40",476,0,0
"7549","7549_2014-07-14","F","ReMix20",650,21,21.37,"total_words_eng",59,"single","TotalNW_NonDom","bilingual",39,61,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",47,12,156,2014-07-14,1,FALSE,1,13,"y",39,"60_40",476,0,0
"7549","7549_2014-07-14","F","ReMix20",650,21,21.37,"total_words_fre",203,"single","TotalNW_Dom","bilingual",39,61,0,"French","Mother",1,"Y","Y","Y","Y","Y","bothFilled",47,12,156,2014-07-14,1,FALSE,1,13,"y",39,"60_40",476,0,0
"6124","6124_2014-07-17","M","ReMix20",627,20,20.61,"word_vocab",132,"combined","word_vocab","bilingual",27,74,0,"French","Father",NA,"Y","Y","Y","Y","Y","bothFilled",15,5,97,2014-07-17,1,FALSE,1,16,"n",26.5,"70_30",117,0,0
"6124","6124_2014-07-17","M","ReMix20",627,20,20.61,"concept_vocab",117,"combined","concept_vocab","bilingual",27,74,0,"French","Father",NA,"Y","Y","Y","Y","Y","bothFilled",15,5,97,2014-07-17,1,FALSE,1,16,"n",26.5,"70_30",117,0,0
"6124","6124_2014-07-17","M","ReMix20",627,20,20.61,"total_words_eng",20,"single","TotalNW_NonDom","bilingual",27,74,0,"French","Father",1,"Y","Y","Y","Y","Y","bothFilled",15,5,97,2014-07-17,1,FALSE,1,16,"n",26.5,"70_30",117,0,0
"6124","6124_2014-07-17","M","ReMix20",627,20,20.61,"total_words_fre",112,"single","TotalNW_Dom","bilingual",27,74,0,"French","Father",1,"Y","Y","Y","Y","Y","bothFilled",15,5,97,2014-07-17,1,FALSE,1,16,"n",26.5,"70_30",117,0,0
"5392","5392_2014-07-19","F","Prime24",738,24,24.26,"word_vocab",425,"combined","word_vocab","bilingual",59,41,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",124,114,63,2014-07-19,2,TRUE,2,16,"n",41,"50_50",570,0,0
"5392","5392_2014-07-19","F","Prime24",738,24,24.26,"concept_vocab",301,"combined","concept_vocab","bilingual",59,41,0,"English","Mother",NA,"Y","Y","Y","Y","Y","bothFilled",124,114,63,2014-07-19,2,TRUE,2,16,"n",41,"50_50",570,0,0
